Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-008', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
419	0.384	0.689	86.577	77.424
420	0.376	0.712	86.801	78.035
421	0.373	0.603	86.989	80.609
422	0.371	0.617	86.869	79.918
423	0.375	0.778	86.841	75.901
424	0.375	0.591	86.905	81.020
425	0.380	0.582	86.781	81.010
426	0.374	0.544	87.067	82.061
427	0.375	0.539	86.827	82.141
428	0.377	0.495	86.661	82.993
429	0.372	0.574	87.013	80.268
430	0.371	0.606	86.863	79.738
431	0.372	0.515	87.005	82.121
432	0.367	0.526	87.171	82.262
433	0.370	0.493	86.953	83.013
434	0.369	0.562	87.079	81.160
435	0.369	0.544	86.993	81.751
436	0.376	0.576	86.701	80.459
437	0.369	0.531	86.993	81.921
438	0.378	0.562	86.825	81.901
439	0.368	0.493	87.063	83.694
440	0.375	0.595	86.881	79.768
441	0.368	0.635	87.091	78.726
442	0.371	0.539	86.829	82.091
443	0.365	0.577	87.135	80.950
444	0.369	0.522	87.097	82.292
445	0.374	0.675	86.829	79.187
446	0.366	0.591	87.149	80.178
447	0.367	0.525	87.051	82.452
448	0.374	0.523	86.751	82.041
449	0.365	0.633	87.181	78.916
450	0.366	0.586	87.123	80.619
451	0.365	0.569	87.133	81.480
452	0.363	0.509	87.258	83.333
453	0.363	0.578	87.320	81.210
454	0.366	0.563	87.175	81.450
455	0.369	0.575	87.173	81.110
456	0.362	0.634	87.342	79.768
457	0.363	0.516	87.284	82.572
458	0.362	0.550	87.398	82.001
459	0.365	0.522	87.143	82.792
460	0.366	0.532	87.318	82.823
461	0.364	0.492	87.284	82.973
462	0.364	0.596	87.151	79.698
463	0.361	0.553	87.406	82.041
464	0.362	0.538	87.244	82.081
465	0.365	0.567	87.023	81.500
466	0.367	0.523	87.025	82.001
467	0.358	0.567	87.490	81.280
468	0.362	0.531	87.362	82.212
469	0.362	0.665	87.194	79.507
470	0.358	0.539	87.356	81.791
471	0.358	0.535	87.464	81.470
472	0.356	0.545	87.548	81.621
473	0.358	0.487	87.280	83.494
474	0.355	0.594	87.596	81.170
475	0.356	0.556	87.344	81.530
476	0.363	0.505	87.274	83.283
477	0.356	0.554	87.428	81.280
478	0.357	0.546	87.244	81.561
479	0.361	0.799	87.282	74.529
480	0.354	0.528	87.478	81.831
481	0.358	0.554	87.472	81.130
482	0.356	0.536	87.604	82.111
483	0.356	0.473	87.474	84.235
484	0.355	0.539	87.706	81.971
485	0.351	0.512	87.676	82.682
486	0.352	0.561	87.580	80.579
487	0.349	0.514	87.768	82.502
488	0.359	0.779	87.420	75.351
489	0.352	0.522	87.668	82.893
490	0.353	0.484	87.590	83.614
491	0.352	0.574	87.632	81.020
492	0.353	0.522	87.666	82.612
493	0.357	0.701	87.396	78.996
494	0.353	0.455	87.644	84.716
495	0.353	0.498	87.584	83.003
496	0.349	0.577	87.716	81.030
497	0.351	0.544	87.704	81.450
498	0.350	0.580	87.626	80.779
499	0.349	0.480	87.871	83.464
500	0.351	0.478	87.754	83.664
501	0.348	0.446	87.869	84.665
502	0.344	0.533	87.903	82.342
503	0.355	0.594	87.502	80.108
504	0.353	0.569	87.590	80.950
505	0.350	0.600	87.730	80.248
506	0.347	0.521	87.598	82.322
507	0.350	0.449	87.786	85.106
508	0.350	0.631	87.788	78.436
509	0.354	0.574	87.386	80.759
510	0.346	0.493	87.885	83.724
511	0.347	0.475	87.831	83.844
512	0.344	0.502	87.843	82.933
513	0.349	0.434	87.634	85.306
514	0.345	0.556	87.997	81.310
515	0.350	0.602	87.700	80.148
516	0.338	0.516	88.051	82.512
517	0.343	0.582	87.941	80.459
